product_id,category,cost_price,competitor_price,demand,inventory,season,traffic,optimal_price
1265,Electronics,238.85,375.98,933,870,Holiday,4206,381.44
1167,Home,395.59,492.35,289,388,Holiday,312,546.71
1144,Sports,181.6,282.25,793,29,Holiday,1381,293.04
1185,Toys,457.37,482.75,657,390,Holiday,785,595.59
1885,Sports,382.03,530.87,450,700,Normal,4048,461.95
1864,Sports,243.37,304.05,891,981,Festive,3447,323.13
1773,Beauty,486.26,553.75,173,940,Normal,4999,518.76
1422,Sports,235.78,258.75,819,749,Holiday,1106,318.85
1785,Beauty,429.22,619.88,431,397,Holiday,653,638.49
1456,Electronics,148.76,161.0,438,562,Holiday,2648,198.02
1839,Beauty,413.46,500.49,351,158,Normal,1362,463.2
1344,Electronics,308.82,489.51,592,783,Festive,1420,453.41
1734,Home,317.92,438.45,386,224,Festive,577,432.47
1553,Sports,176.81,250.75,780,833,Normal,1319,225.22
1515,Home,254.14,392.86,803,14,Festive,4541,377.61
1787,Sports,169.05,187.07,407,412,Normal,2363,184.14
1795,Toys,248.05,270.15,234,34,Normal,2243,263.61
1935,Home,228.4,272.85,461,2,Holiday,1820,316.94
1704,Clothing,484.84,661.76,933,101,Normal,229,591.45
1103,Clothing,49.38,64.07,313,985,Festive,3275,65.47
1246,Beauty,432.69,567.07,829,65,Normal,2656,516.14
1811,Toys,56.52,64.61,962,256,Holiday,4626,92.66
1022,Home,229.33,333.0,268,248,Normal,1757,285.29
1952,Sports,101.24,147.11,883,69,Normal,1379,141.49
1814,Electronics,345.66,391.13,196,870,Holiday,498,454.38
1524,Beauty,313.85,461.54,663,721,Festive,779,444.43
1143,Toys,128.38,175.58,522,700,Normal,2907,158.92
1729,Beauty,229.53,276.38,206,937,Holiday,1380,309.77
1694,Toys,196.51,297.3,816,740,Normal,396,259.53
1862,Clothing,201.41,313.45,195,520,Normal,2553,258.73
1753,Toys,49.61,72.72,726,144,Normal,327,74.96
1192,Home,118.9,184.72,649,226,Normal,1985,163.66
1464,Home,157.57,174.79,210,869,Holiday,3855,205.43
1783,Toys,176.52,202.93,866,180,Holiday,1630,250.28
1374,Beauty,168.14,215.74,39,789,Normal,2287,188.78
1676,Clothing,459.37,727.43,753,500,Holiday,335,720.8
1691,Electronics,11.82,17.15,885,152,Holiday,3533,34.38
1628,Clothing,143.07,195.63,718,367,Holiday,2106,217.64
1265,Home,219.07,329.34,154,679,Festive,113,306.75
1377,Electronics,297.74,443.65,331,473,Normal,689,374.95
1549,Beauty,498.29,704.22,635,657,Festive,1435,685.41
1555,Electronics,212.69,250.33,36,253,Festive,4666,262.87
1862,Beauty,46.83,61.09,659,712,Holiday,3699,75.29
1073,Clothing,193.37,225.23,290,751,Holiday,3186,259.69
1437,Electronics,388.35,447.27,566,178,Festive,1102,486.49
1880,Sports,397.36,624.88,582,223,Holiday,3543,620.98
1225,Home,418.03,487.33,804,963,Festive,552,526.65
1818,Beauty,264.64,387.98,609,608,Holiday,2054,401.61
1307,Electronics,287.51,413.2,794,998,Holiday,2693,433.12
1965,Electronics,145.81,210.3,505,729,Festive,1623,206.38
1347,Toys,189.95,250.57,599,99,Festive,2412,260.24
1475,Sports,197.19,302.84,574,270,Holiday,592,309.44
1314,Toys,274.44,435.4,387,138,Holiday,1569,430.58
1524,Toys,425.45,478.19,170,625,Festive,4918,515.91
1424,Toys,36.76,49.52,18,170,Festive,4579,48.16
1523,Clothing,463.04,600.28,839,465,Festive,2793,615.57
1561,Sports,439.09,518.12,821,129,Festive,4247,560.24
1999,Electronics,270.06,311.98,444,338,Normal,3552,298.21
1824,Home,339.82,519.03,633,187,Holiday,2335,526.1
1945,Electronics,408.39,510.73,39,364,Festive,3051,519.78
1248,Electronics,400.19,529.52,32,572,Normal,2249,462.64
1630,Electronics,309.69,479.56,72,611,Festive,1047,439.46
1568,Toys,479.65,648.54,520,121,Festive,4508,645.84
1181,Sports,427.2,476.89,371,329,Holiday,2509,564.62
1961,Sports,23.49,26.19,156,992,Festive,3992,26.52
1775,Beauty,285.07,342.69,463,165,Normal,1163,322.32
1105,Beauty,27.28,30.57,649,399,Holiday,2130,46.73
1190,Toys,207.56,301.74,724,657,Festive,503,296.98
1136,Toys,42.24,46.1,410,12,Normal,3140,52.31
1699,Beauty,222.36,246.37,6,43,Holiday,4722,289.86
1119,Electronics,161.18,223.24,577,673,Festive,4376,224.56
1753,Beauty,450.68,604.91,920,373,Festive,2884,611.93
1830,Beauty,437.38,570.09,117,464,Festive,4703,569.36
1071,Clothing,156.39,179.23,576,865,Holiday,4922,214.1
1754,Toys,307.11,490.04,982,875,Festive,2113,459.91
1130,Toys,141.05,174.84,945,426,Festive,2713,195.87
1456,Sports,164.42,242.09,974,314,Festive,2896,245.83
1780,Beauty,48.14,69.33,373,433,Festive,4464,71.25
1904,Sports,410.14,644.0,506,384,Holiday,4135,637.81
1478,Home,26.86,38.96,999,297,Holiday,4757,58.12
1984,Toys,155.42,203.76,639,250,Festive,4965,214.43
1051,Clothing,143.55,187.96,617,167,Holiday,88,213.15
1573,Home,269.31,404.59,638,314,Festive,2832,388.54
1118,Toys,130.86,163.5,220,122,Holiday,4003,183.68
1876,Sports,188.73,248.76,565,43,Holiday,3826,277.01
1263,Sports,152.57,244.06,427,504,Festive,3207,227.22
1238,Home,76.65,93.98,12,642,Normal,2024,82.34
1350,Beauty,164.17,257.99,149,829,Holiday,747,250.96
1892,Clothing,378.68,583.4,881,747,Holiday,1264,589.6
1254,Sports,442.54,622.21,202,278,Holiday,2198,645.66
1684,Electronics,162.95,223.48,799,152,Holiday,1832,249.17
1308,Clothing,96.02,107.55,1,538,Festive,2376,113.52
1748,Home,495.78,792.36,875,565,Festive,2102,733.11
1830,Sports,347.9,554.12,361,911,Normal,1617,453.68
1606,Sports,386.25,531.35,520,377,Normal,947,467.32
1848,Toys,129.34,164.63,760,663,Normal,2235,158.87
1494,Home,221.54,290.2,16,50,Holiday,1450,311.32
1056,Electronics,332.15,384.89,1,439,Festive,1508,406.17
1949,Toys,122.76,165.7,755,717,Holiday,489,186.44
1402,Electronics,133.07,171.83,724,715,Normal,1094,163.35
1066,Sports,468.81,516.59,922,114,Normal,2496,510.57
1045,Beauty,54.07,84.49,36,253,Festive,1027,76.85
1605,Electronics,327.8,489.95,120,434,Normal,4895,409.1
1649,Electronics,256.65,332.55,826,555,Festive,2415,346.84
1368,Beauty,357.09,508.05,666,408,Normal,2080,443.85
1604,Toys,138.11,189.44,558,296,Festive,3184,194.17
1231,Electronics,13.13,19.86,890,855,Normal,1341,30.02
1401,Beauty,14.49,16.68,830,842,Festive,4977,30.15
1907,Home,450.91,709.65,224,697,Normal,3413,581.28
1560,Toys,405.18,492.26,524,202,Holiday,3444,559.48
1022,Clothing,340.7,416.9,630,687,Normal,2635,387.96
1573,Clothing,76.65,121.41,451,552,Festive,312,116.79
1266,Home,287.15,365.78,314,996,Normal,269,327.76
1840,Electronics,157.2,201.55,170,297,Normal,3667,181.29
1117,Clothing,103.45,146.94,636,17,Festive,2006,153.35
1951,Home,128.85,146.35,198,826,Holiday,3196,169.64
1599,Clothing,119.37,187.2,202,683,Normal,739,153.91
1600,Electronics,326.35,434.92,671,444,Normal,1911,391.84
1054,Toys,288.73,415.94,70,195,Festive,4096,396.07
1152,Beauty,90.94,123.1,847,483,Normal,3936,121.54
1238,Home,303.59,462.66,755,54,Normal,4498,397.96
1264,Toys,153.62,185.76,864,241,Holiday,773,224.17
1267,Clothing,220.04,294.85,72,6,Normal,858,258.86
1906,Electronics,101.78,127.67,406,638,Festive,51,134.92
1112,Toys,170.88,231.7,348,647,Holiday,4882,247.74
1165,Clothing,434.2,574.92,767,879,Normal,1067,515.5
1667,Electronics,183.04,257.11,772,154,Holiday,3463,280.5
1007,Electronics,407.41,455.2,454,154,Holiday,207,541.47
1713,Electronics,68.93,79.32,656,645,Holiday,4257,101.25
1216,Electronics,134.3,192.8,658,493,Holiday,191,207.82
1430,Home,307.97,489.39,982,952,Holiday,327,490.55
1291,Toys,56.84,69.74,863,485,Festive,2362,86.65
1892,Beauty,214.12,290.62,841,936,Holiday,2471,318.04
1049,Home,378.1,482.05,420,325,Festive,4186,493.56
1106,Clothing,74.22,82.61,789,329,Normal,4408,92.55
1008,Home,12.85,14.94,532,786,Festive,285,22.53
1744,Home,417.6,475.54,47,328,Normal,3813,445.87
1699,Clothing,76.37,102.22,842,809,Holiday,573,121.18
1455,Beauty,313.29,366.17,238,673,Holiday,3631,419.45
1322,Home,317.33,464.61,766,552,Festive,1992,451.13
1308,Electronics,422.14,611.14,448,902,Festive,3480,584.41
1849,Home,232.39,286.76,666,536,Festive,720,305.07
1621,Clothing,186.27,273.24,625,489,Holiday,1593,286.38
1994,Beauty,487.08,590.79,914,363,Holiday,1488,677.17
1144,Home,31.79,50.76,228,270,Festive,2591,49.25
1739,Home,323.48,411.48,170,411,Holiday,3443,449.7
1820,Clothing,353.98,501.28,625,810,Festive,3952,489.18
1411,Sports,62.56,77.74,516,418,Festive,1114,87.76
1113,Sports,143.72,188.33,169,758,Holiday,4482,201.54
1574,Toys,89.01,139.26,968,665,Holiday,4335,152.42
1398,Home,176.87,232.34,209,491,Normal,4285,206.33
1274,Toys,477.73,630.08,411,103,Normal,938,561.61
1123,Electronics,233.28,249.12,501,255,Normal,2315,249.94
1085,Home,297.52,389.11,115,539,Festive,4454,387.55
1581,Toys,376.67,589.41,480,251,Normal,1074,491.38
1046,Sports,156.4,230.4,638,292,Normal,2282,204.7
1710,Home,408.74,551.25,335,264,Festive,655,546.69
1875,Electronics,497.69,750.44,173,1,Festive,1015,702.17
1943,Beauty,275.47,423.78,26,690,Normal,4815,346.7
1200,Home,319.87,392.43,295,759,Festive,3329,406.24
1275,Clothing,153.91,236.88,918,662,Normal,2124,210.44
1548,Electronics,82.68,128.52,245,60,Holiday,609,130.87
1714,Home,313.72,391.11,676,638,Normal,2401,362.74
1129,Sports,128.02,171.67,983,280,Normal,2730,168.1
1447,Toys,228.05,248.79,143,599,Holiday,176,295.3
1981,Home,254.33,379.38,566,593,Holiday,2958,388.79
1803,Toys,16.6,22.84,704,328,Normal,739,32.16
1388,Sports,206.93,316.91,771,935,Holiday,443,324.4
1575,Clothing,200.07,270.53,714,500,Normal,2909,247.08
1262,Beauty,112.44,163.39,150,907,Holiday,2529,164.49
1965,Sports,26.01,28.51,40,233,Festive,4578,30.8
1631,Home,80.46,106.39,939,738,Festive,4916,120.58
1277,Clothing,423.17,446.25,98,96,Holiday,2679,541.98
1713,Electronics,87.51,134.14,129,96,Festive,4894,126.05
1045,Home,390.49,520.91,243,747,Normal,4878,456.82
1167,Toys,102.52,125.92,652,412,Festive,2800,140.58
1444,Toys,271.93,418.0,308,211,Normal,2508,350.07
1621,Toys,296.86,403.74,876,67,Festive,4576,412.01
1045,Electronics,364.83,465.27,271,338,Festive,2220,473.5
1723,Toys,56.72,74.65,676,471,Festive,2188,85.36
1539,Toys,308.1,374.51,720,245,Normal,1057,354.48
1086,Sports,329.29,505.15,592,461,Festive,1635,476.15
1802,Toys,470.48,597.63,75,908,Normal,2370,531.02
1384,Clothing,181.03,217.53,119,165,Festive,100,227.99
1668,Beauty,315.64,457.84,373,525,Holiday,4067,470.48
1264,Home,396.27,602.91,237,722,Holiday,3243,599.79
1776,Clothing,416.21,655.52,944,333,Festive,3049,615.51
1021,Clothing,157.52,169.74,126,242,Festive,4408,188.57
1767,Beauty,173.85,246.97,999,934,Holiday,1655,269.18
1702,Toys,396.77,465.78,5,43,Normal,581,431.16
1449,Sports,295.76,353.02,204,335,Holiday,2991,400.73
1975,Toys,54.31,61.65,62,395,Holiday,3229,70.82
1231,Toys,151.55,175.04,104,16,Holiday,3463,203.18
1185,Beauty,331.67,455.55,268,368,Festive,4594,446.88
1325,Beauty,199.05,272.01,18,947,Normal,3446,231.16
1182,Beauty,319.98,425.19,257,244,Festive,3088,424.5
1396,Toys,490.05,557.27,643,514,Festive,4657,607.46
1480,Electronics,440.28,495.25,405,624,Holiday,3409,582.81
1402,Toys,123.89,145.85,358,493,Festive,546,158.15
1462,Home,66.72,92.84,135,127,Normal,4169,81.84
1416,Beauty,358.08,515.85,421,654,Festive,3480,495.83
1201,Home,25.34,27.51,931,287,Normal,813,43.61
1064,Toys,191.4,271.81,649,222,Normal,2152,243.48
1955,Toys,94.54,142.57,840,242,Festive,598,148.33
1907,Beauty,15.28,23.84,791,989,Normal,3661,30.43
1554,Sports,397.76,553.79,319,110,Festive,2466,541.27
1732,Sports,418.0,626.17,581,268,Holiday,3297,636.86
1016,Beauty,121.0,136.91,63,930,Normal,200,125.56
1835,Clothing,236.06,264.03,199,197,Festive,2939,288.45
1796,Home,324.09,373.22,844,225,Holiday,692,445.43
1182,Sports,195.28,264.53,784,915,Festive,272,270.3
1390,Electronics,428.86,475.05,594,607,Holiday,570,568.02
1043,Clothing,294.69,350.68,387,296,Normal,4154,328.94
1972,Sports,180.35,247.91,333,795,Festive,3921,243.87
1900,Clothing,410.42,535.18,554,896,Holiday,3722,582.0
1699,Toys,84.62,119.6,833,5,Festive,4381,131.44
1901,Home,63.89,80.27,876,150,Holiday,4563,104.82
1481,Toys,479.3,551.42,931,24,Festive,4725,605.75
1262,Toys,363.82,430.34,529,311,Festive,667,460.68
1173,Clothing,436.65,676.71,399,34,Normal,4114,564.49
1440,Electronics,476.11,531.78,788,118,Festive,3282,590.53
1565,Clothing,310.41,350.38,364,726,Normal,3938,334.04
1219,Toys,225.99,336.35,60,876,Festive,3930,311.89
1557,Sports,488.96,635.88,636,845,Normal,432,570.92
1393,Electronics,304.57,457.13,738,32,Normal,2419,395.45
1771,Toys,492.93,637.71,622,691,Holiday,4091,697.54
1194,Home,133.43,161.51,771,518,Normal,1305,160.3
1408,Sports,450.02,492.1,669,678,Holiday,3546,593.56
1470,Home,237.0,372.98,430,998,Normal,370,308.6
1346,Toys,122.03,138.55,843,419,Holiday,1395,175.56
1461,Beauty,387.46,555.14,164,918,Festive,894,528.11
1060,Sports,73.14,93.2,509,376,Festive,3019,102.44
1165,Clothing,485.14,738.2,527,208,Festive,1038,693.94
1671,Home,492.54,668.05,694,918,Holiday,2460,712.72
1150,Clothing,413.74,525.13,496,189,Holiday,1119,581.84
1110,Toys,131.23,154.52,424,0,Holiday,2152,184.16
1487,Electronics,260.68,327.96,726,931,Holiday,2698,369.36
1548,Home,297.86,401.42,593,365,Normal,4826,359.68
1002,Home,363.0,428.46,745,873,Normal,3059,406.26
1482,Electronics,149.8,179.81,533,852,Normal,4354,171.2
1012,Electronics,469.05,666.27,780,432,Holiday,4916,698.36
1161,Electronics,429.39,473.1,796,508,Holiday,4483,571.97
1343,Toys,153.77,198.47,800,819,Holiday,3207,226.47
1448,Electronics,195.17,235.03,699,353,Festive,4360,256.59
1331,Beauty,18.59,27.39,449,392,Holiday,2023,34.66
1263,Home,447.24,702.6,715,40,Normal,166,589.02
1082,Toys,442.27,628.97,424,503,Normal,1209,541.58
1776,Toys,118.1,135.34,916,97,Festive,3833,162.27
1923,Beauty,482.39,594.59,594,268,Holiday,1270,669.63
1333,Beauty,481.61,703.96,424,497,Festive,3455,671.02
1379,Clothing,226.2,254.96,73,201,Festive,400,274.96
1218,Home,67.01,92.83,556,566,Festive,1271,98.26
1657,Home,406.03,444.1,78,254,Normal,3370,425.36
1809,Toys,233.48,356.78,373,648,Festive,2474,334.37
1808,Home,15.07,21.73,749,385,Holiday,2577,35.22
1453,Home,422.29,455.25,922,135,Holiday,4153,562.11
1672,Electronics,425.29,593.09,905,549,Holiday,2915,630.87
1740,Sports,140.62,215.87,665,297,Holiday,4795,225.22
1745,Clothing,294.7,338.75,629,696,Normal,758,325.82
1088,Clothing,441.43,607.55,860,758,Normal,4053,537.9
1332,Electronics,300.27,368.82,989,539,Normal,1511,351.63
1309,Beauty,69.57,107.74,32,22,Holiday,3669,106.58
1726,Sports,117.95,158.91,596,161,Holiday,1471,179.03
1419,Clothing,294.34,333.98,648,500,Holiday,3522,398.2
1608,Beauty,149.95,230.02,204,130,Holiday,896,230.9
1724,Home,175.78,240.71,290,629,Normal,4745,210.9
1353,Toys,491.12,704.21,391,124,Festive,4103,678.53
1823,Sports,137.7,199.8,49,529,Holiday,3575,201.51
1099,Sports,214.52,228.74,389,876,Festive,2852,257.21
1144,Toys,226.29,268.25,42,406,Normal,1347,246.08
1009,Home,124.22,135.56,906,839,Festive,3720,162.45
1982,Clothing,378.66,442.05,279,346,Festive,634,471.0
1043,Sports,205.01,299.37,579,735,Normal,329,260.09
1762,Electronics,161.9,182.3,908,684,Festive,4589,211.12
1385,Electronics,389.95,535.56,360,150,Holiday,4681,566.69
1738,Electronics,414.8,490.3,999,597,Festive,2518,531.76
1909,Toys,254.33,314.38,490,86,Normal,4612,293.73
1760,Sports,421.74,654.01,830,629,Normal,3770,551.33
1494,Clothing,492.4,656.42,361,129,Holiday,2088,704.08
1492,Toys,222.38,303.64,465,801,Holiday,3008,323.9
1168,Beauty,97.24,110.19,471,619,Normal,4391,110.04
1641,Clothing,379.79,472.46,831,808,Holiday,3969,533.65
1530,Beauty,382.64,449.24,246,535,Normal,2313,418.18
1335,Sports,363.69,509.62,679,129,Holiday,2367,540.51
1746,Home,130.06,164.51,2,19,Normal,2479,147.23
1856,Beauty,299.84,331.92,809,459,Festive,269,374.74
1512,Beauty,171.72,203.69,539,667,Holiday,1143,238.08
1129,Clothing,448.27,502.73,817,873,Normal,1207,487.48
1538,Sports,94.52,137.06,403,752,Holiday,979,143.72
1513,Clothing,322.38,370.91,427,759,Normal,374,351.39
1249,Sports,412.19,558.91,528,914,Festive,2473,553.37
1733,Beauty,58.88,74.13,684,877,Festive,2787,84.63
1946,Home,428.49,542.17,536,155,Festive,1963,559.55
1137,Toys,261.23,373.72,223,699,Normal,1317,318.44
1274,Sports,446.37,580.1,69,758,Holiday,2700,622.42
1463,Beauty,418.14,623.71,817,438,Holiday,3804,639.61
1140,Toys,10.52,11.62,674,904,Festive,1292,21.61
1943,Toys,412.84,477.73,663,748,Festive,2177,516.73
1255,Home,163.73,202.62,841,230,Normal,1219,198.84
1881,Clothing,224.11,285.76,564,207,Normal,4330,265.18
1823,Clothing,354.58,551.27,764,612,Holiday,2941,553.79
1455,Sports,175.32,255.9,658,52,Holiday,3708,272.34
1951,Sports,279.58,431.34,424,239,Holiday,2500,432.64
1433,Sports,130.23,206.71,489,199,Holiday,3367,209.81
1606,Clothing,289.02,445.17,346,63,Holiday,1968,445.96
1172,Sports,379.18,575.74,254,375,Holiday,716,575.46
1472,Beauty,305.79,335.68,986,90,Festive,4152,385.87
1954,Toys,392.4,617.29,994,793,Holiday,3906,618.86
1422,Electronics,386.58,469.4,509,254,Normal,1767,436.9
1916,Electronics,150.55,223.84,312,529,Normal,1008,190.79
1438,Sports,38.81,44.71,808,464,Holiday,2233,65.3
1056,Beauty,141.72,195.82,885,141,Holiday,1894,221.19
1497,Beauty,403.17,609.78,766,461,Festive,4842,579.97
1613,Beauty,288.99,379.66,566,949,Festive,3908,384.25
1168,Toys,483.4,654.44,927,184,Festive,4935,659.05
1988,Home,20.63,24.54,476,547,Normal,2462,29.37
1581,Toys,415.55,534.77,416,785,Holiday,3994,583.44
1849,Beauty,191.25,273.4,178,549,Festive,3592,261.83
1560,Clothing,461.93,712.46,153,111,Holiday,500,705.18
1427,Clothing,453.12,682.96,89,981,Festive,4543,632.88
1418,Beauty,471.1,613.55,520,431,Festive,3825,621.24
1346,Electronics,228.19,344.82,294,13,Normal,3503,292.32
1516,Home,435.18,512.24,728,4,Festive,4145,553.53
1454,Toys,113.97,133.41,474,839,Holiday,3023,157.47
1713,Clothing,390.44,496.11,337,971,Normal,3537,445.16
1201,Clothing,113.76,158.32,692,415,Normal,4198,147.8
1178,Clothing,119.37,169.11,440,754,Normal,2456,149.27
1056,Toys,458.86,633.94,855,361,Festive,2470,630.52
1697,Home,328.47,460.26,678,494,Festive,2679,454.73
1603,Beauty,423.19,445.64,471,391,Holiday,3996,547.68
1803,Home,352.17,449.8,78,392,Holiday,1717,488.63
1905,Beauty,34.54,47.77,965,518,Holiday,2438,66.5
1945,Sports,88.19,129.31,867,462,Normal,2338,123.78
1994,Clothing,274.52,366.21,374,939,Festive,3641,364.33
1500,Toys,138.99,183.97,859,676,Normal,1024,175.28
1738,Electronics,228.5,344.02,182,208,Normal,3221,288.86
1932,Home,118.14,143.29,901,621,Holiday,3821,175.17
1111,Toys,454.58,541.41,15,734,Festive,2915,562.81
1147,Home,313.3,369.26,168,275,Holiday,4990,421.59
1780,Toys,435.29,459.09,9,981,Festive,2510,507.76
1714,Clothing,272.48,381.08,725,269,Normal,1817,339.93
1377,Clothing,452.56,567.58,800,711,Holiday,2967,635.66
1876,Toys,291.25,387.43,721,435,Festive,3650,395.27
1914,Electronics,53.67,63.58,229,436,Normal,1687,61.02
1347,Electronics,238.72,277.87,549,375,Normal,3744,267.4
1357,Clothing,376.5,555.83,258,368,Normal,2701,469.49
1055,Toys,205.65,282.87,525,923,Holiday,854,301.56
1812,Beauty,439.33,612.0,618,23,Festive,4251,603.81
1315,Clothing,45.2,62.52,374,268,Holiday,3625,71.3
1963,Electronics,235.76,275.66,846,847,Festive,3952,303.76
1184,Clothing,214.06,230.7,55,571,Festive,3323,252.73
1053,Electronics,308.18,468.79,79,166,Festive,2826,435.46
1036,Sports,57.83,61.37,201,345,Holiday,3320,76.35
1722,Beauty,415.93,586.12,832,453,Festive,4298,577.79
1804,Toys,157.94,230.61,16,5,Festive,3712,218.26
1269,Electronics,428.69,658.25,383,594,Festive,2166,612.46
1862,Toys,17.63,23.8,14,898,Festive,1371,19.15
1731,Home,199.09,220.76,55,245,Normal,2291,209.8
1507,Home,137.34,195.65,423,799,Holiday,1955,205.3
1227,Toys,232.9,344.16,800,135,Holiday,1473,362.08
1427,Beauty,125.31,152.11,149,901,Festive,3908,155.98
1869,Beauty,31.82,50.77,79,600,Holiday,4588,47.83
1722,Home,130.98,179.62,722,499,Festive,3813,186.89
1809,Toys,163.7,231.05,657,452,Festive,321,232.81
1000,Toys,485.9,700.61,591,94,Normal,2640,604.6
1022,Toys,151.68,221.01,496,470,Holiday,2893,231.84
1502,Toys,56.39,66.05,732,296,Holiday,155,88.48
1447,Toys,226.26,328.23,483,754,Holiday,3732,339.7
1795,Sports,452.37,536.95,362,964,Holiday,929,610.17
1495,Sports,321.14,489.23,463,427,Festive,2114,460.48
1899,Electronics,220.15,276.33,899,62,Normal,2505,265.91
1424,Beauty,460.93,676.32,896,812,Festive,2650,651.62
1699,Home,202.91,234.42,102,747,Normal,614,216.97
1017,Toys,445.66,612.02,564,687,Festive,4499,603.53
1958,Toys,263.31,325.74,964,441,Normal,4185,311.6
1444,Beauty,437.34,474.67,58,476,Normal,1125,454.78
1560,Home,362.57,400.47,483,105,Holiday,2555,481.3
1558,Home,332.41,454.7,179,65,Festive,4679,446.67
1626,Electronics,447.14,555.98,757,911,Holiday,2280,623.93
1038,Beauty,497.9,733.49,628,685,Holiday,3251,749.3
1728,Sports,450.47,480.64,136,595,Holiday,534,577.92
1209,Beauty,70.3,102.31,668,265,Festive,379,108.88
1773,Home,107.44,119.59,298,444,Holiday,1156,144.12
1210,Sports,487.04,513.52,77,480,Normal,823,499.42
1564,Home,215.92,277.06,682,833,Festive,3975,288.35
1971,Beauty,106.08,152.76,19,441,Holiday,1959,154.11
1280,Home,76.42,92.15,738,839,Festive,2584,106.31
1866,Toys,31.74,38.36,934,312,Festive,3121,56.93
1832,Clothing,179.31,209.95,319,601,Festive,4722,224.9
1132,Sports,11.47,18.26,159,45,Normal,545,17.82
1448,Toys,151.95,189.51,69,346,Normal,1124,170.38
1263,Electronics,309.0,430.26,565,187,Normal,3539,380.0
